categoria;marca;modelo;versao;motor;propulsao;transmissao;ar_cond;direcao;combustivel;nmog_nox_mg_km;co_mg_km;nox_g_km;red_limite;co2_fossil_g_km;co2e_fossil_g_km;co2e_vehp_g_km;etanol_cid_kml;etanol_est_kml;gas_diesel_cid_kml;gas_diesel_est_kml;eletr_ve_gas_cid_kmle;eletr_ve_gas_est_kmle;eletr_vehp_flex_cid_kmle;eletr_vehp_flex_est_kmle;consumo_mj_km;autonomia_km;class_rel_cat;class_abs_geral;selo_conpet
Utilitário Esportivo Grande;JEEP;COMPASS;SERIE S T;1.3T-16V;Combustão;A-6;S;E;F;32;179;6;B;0;124;NA;7.3;8.6;10.1;12.1;NA;NA;NA;NA;1.97;NA;C;C;NÃO
Utilitário Esportivo Grande;JEEP;COMPASS;SPORT T;1.3T-16V;Combustão;A-6;S;E;F;32;179;6;B;0;124;NA;7.3;8.6;10.1;12.1;NA;NA;NA;NA;1.97;NA;C;C;NÃO
Utilitário Esportivo Grande;JETOUR;T1 I-DM;ADVANCE;1.5-16V;Plug-in;A-1;S;E;G;5;35;1;A;NA;101;8;NA;NA;13.6;12.2;34.7;26.8;NA;NA;0.66;88;A;A;SIM
Utilitário Esportivo Grande;JETOUR;T1 I-DM;PREMIUM;1.5-16V;Plug-in;A-1;S;E;G;5;35;1;A;NA;101;8;NA;NA;13.6;12.2;34.7;26.8;NA;NA;0.66;88;A;A;SIM
Utilitário Esportivo Grande;JETOUR;T2 I-DM;ADVANCE;1.5-16V;Plug-in;A-1;S;E;G;5;48;1;A;NA;122;15;NA;NA;11.4;10.5;27.6;23.4;NA;NA;0.80;75;A;A;SIM
Utilitário Esportivo Grande;JETOUR;T2 I-DM;PREMIUM;1.5-16V;Plug-in;A-1;S;E;G;5;48;1;A;NA;122;15;NA;NA;11.4;10.5;27.6;23.4;NA;NA;0.80;75;A;A;SIM
Utilitário Esportivo Grande;KIA;SPORTAGE;TMHEV EX;1.6 - 16V;Híbrido;DCT-7;S;E;G;35;175;0;A;NA;103;NA;NA;NA;12.5;13.2;NA;NA;NA;NA;1.68;NA;A;C;NÃO
Utilitário Esportivo Grande;KIA;SPORTAGE;TMHEV LX;1.6 - 16V;Híbrido;DCT-7;S;E;G;35;175;0;A;NA;103;NA;NA;NA;12.5;13.2;NA;NA;NA;NA;1.68;NA;A;C;NÃO
Utilitário Esportivo Grande;KIA;SPORTAGE;TMHEV SX;1.6 - 16V;Híbrido;DCT-7;S;E;G;35;175;0;A;NA;103;NA;NA;NA;12.5;13.2;NA;NA;NA;NA;1.68;NA;A;C;NÃO
Utilitário Esportivo Grande;KIA;SPORTAGE;TMHEV GT;1.6 - 16V;Híbrido;DCT-7;S;E;G;35;175;0;A;NA;103;NA;NA;NA;12.5;13.2;NA;NA;NA;NA;1.68;NA;A;C;NÃO
Utilitário Esportivo Grande;KIA;SPORTAGE;TMHEV EXP;1.6 - 16V;Híbrido;DCT-7;S;E;G;35;175;0;A;NA;103;NA;NA;NA;12.5;13.2;NA;NA;NA;NA;1.68;NA;A;C;NÃO
Utilitário Esportivo Grande;MITSUBISHI;Eclipse Cross;RUSH;1.5T-16V;Combustão;CVT;S;E;G;19;169;0;A;NA;126;21;NA;NA;10.3;11.3;NA;NA;NA;NA;2.03;NA;D;C;NÃO
Utilitário Esportivo Grande;MITSUBISHI;Eclipse Cross;HPE;1.5T-16V;Combustão;CVT;S;E;G;19;169;0;A;NA;126;21;NA;NA;10.3;11.3;NA;NA;NA;NA;2.03;NA;D;C;NÃO
Utilitário Esportivo Grande;MITSUBISHI;Eclipse Cross;HPE BLACK;1.5T-16V;Combustão;CVT;S;E;G;19;169;0;A;NA;126;21;NA;NA;10.3;11.3;NA;NA;NA;NA;2.03;NA;D;C;NÃO
Utilitário Esportivo Grande;MITSUBISHI;Eclipse Cross;HPE-S;1.5T-16V;Combustão;CVT;S;E;G;19;169;0;A;NA;126;21;NA;NA;10.3;11.3;NA;NA;NA;NA;2.03;NA;D;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ICO16 CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ICOP CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTERINT16 CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER INTP CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER LIF16 CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ZEN16 CVT;1.6-16V;Combustão;CVT;S;E;F;59;406;3;C;0;121;NA;7.5;8.3;10.8;11.4;NA;NA;NA;NA;1.94;NA;C;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER INT 16;1.6-16V;Combustão;M-5;S;E;F;44;654;2;C;0;115;NA;7.6;8.4;11.2;12.3;NA;NA;NA;NA;1.88;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER INTP MT;1.6-16V;Combustão;M-5;S;E;F;44;654;2;C;0;115;NA;7.6;8.4;11.2;12.3;NA;NA;NA;NA;1.88;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ZEN 16;1.6-16V;Combustão;M-5;S;E;F;44;654;2;C;0;115;NA;7.6;8.4;11.2;12.3;NA;NA;NA;NA;1.88;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ICO TCE;1.3-16V;Combustão;CVT;S;E;F;20;201;2;A;0;117;NA;7.5;8.6;10.9;12.3;NA;NA;NA;NA;1.89;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ICOUT TCE;1.3-16V;Combustão;CVT;S;E;F;20;201;2;A;0;117;NA;7.5;8.6;10.9;12.3;NA;NA;NA;NA;1.89;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;DUSTER;DUSTER ZEN13TCE;1.3-16V;Combustão;CVT;S;E;F;20;201;2;A;0;117;NA;7.5;8.6;10.9;12.3;NA;NA;NA;NA;1.89;NA;B;C;NÃO
Utilitário Esportivo Grande;RENAULT;BOREAL;EVO;1.3-16V;Combustão;DCT-6;S;E;F;33;298;3;B;0;110;NA;7.8;9.4;11.2;13.6;NA;NA;NA;NA;1.79;NA;A;C;NÃO
Utilitário Esportivo Grande;RENAULT;BOREAL;TECH;1.3-16V;Combustão;DCT-6;S;E;F;33;298;3;B;0;110;NA;7.8;9.4;11.2;13.6;NA;NA;NA;NA;1.79;NA;A;C;NÃO
Utilitário Esportivo Grande;RENAULT;BOREAL;ICO;1.3-16V;Combustão;DCT-6;S;E;F;33;298;3;B;0;110;NA;7.8;9.4;11.2;13.6;NA;NA;NA;NA;1.79;NA;A;C;NÃO
Utilitário Esportivo Grande;VOLVO;EX40;6 CORE;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;39.4;34.3;NA;NA;0.55;364;A;A;NÃO
Utilitário Esportivo Grande;VOLVO;EX40;6 PLUS;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;39.4;34.3;NA;NA;0.55;364;A;A;NÃO
Utilitário Esportivo Grande;VOLVO;EX40;6 ULTRA;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;39.4;34.3;NA;NA;0.55;364;A;A;NÃO
Utilitário Esportivo Grande;VW;TAOS;NA;1.4 - 16V;Combustão;A - 8;S;E;F;14;66;2;A;0;112;NA;7.7;9.3;11.1;13.3;NA;NA;NA;NA;1.81;NA;A;C;NÃO
Utilitário Esportivo Grande;VW;TAOS;NA;1.4 - 16V;Combustão;A - 8;S;E;F;14;66;2;A;0;112;NA;7.7;9.3;11.1;13.3;NA;NA;NA;NA;1.81;NA;A;C;NÃO
Utilitário Esportivo Grande;ZEEKR;X;Premium;Elétrico;Elétrico;A;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;39.5;34.7;NA;NA;0.55;332;A;A;NÃO
Utilitário Esportivo Grande 4x4;BMW;X3;M50i;3.0 - 24V;Híbrido;A-8;S;E;G;8;146;1;A;NA;133;NA;NA;NA;9.6;10.9;NA;NA;NA;NA;2.16;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;BMW;X3;30 XDRIVE;2.0 - 16V;Híbrido;A-8;S;E;G;3;309;0;A;NA;121;NA;NA;NA;10.4;12.2;NA;NA;NA;NA;1.96;NA;C;C;NÃO
Utilitário Esportivo Grande 4x4;BMW;X5;xDrive50e MSP;3.0 - 24V;Plug-in;A-8;S;E;G;8;21;0;A;NA;143;16;NA;NA;9.2;9.9;22.8;23.4;NA;NA;0.88;76;A;A;SIM
Utilitário Esportivo Grande 4x4;BMW;X5;xDrive50e XLINE;3.0 - 24V;Plug-in;A-8;S;E;G;8;21;0;A;NA;143;16;NA;NA;9.2;9.9;22.8;23.4;NA;NA;0.88;76;A;A;SIM
Utilitário Esportivo Grande 4x4;BMW;X6;xDrive40i MSP;3.0 - 24V;Híbrido;A-8;S;E;G;7;99;1;A;NA;144;NA;NA;NA;9.0;10.1;NA;NA;NA;NA;2.33;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;BMW;X6;40I MSP DARK ED;3.0 - 24V;Híbrido;A-8;S;E;G;7;99;1;A;NA;144;NA;NA;NA;9.0;10.1;NA;NA;NA;NA;2.33;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;BMW;X7;xDrive40i;3.0 - 24V;Híbrido;A-8;S;E;G;8;247;1;A;NA;164;NA;NA;NA;8.0;8.7;NA;NA;NA;NA;2.66;NA;D;E;NÃO
Utilitário Esportivo Grande 4x4;GAC;GS9;ULTRA;1.5-16V;Plug-in;A-1;S;E;G;2;5;1;A;NA;129;8;NA;NA;10.3;10.6;26.8;27.9;NA;NA;0.74;114;A;A;SIM
Utilitário Esportivo Grande 4x4;HYUNDAI;PALISADE;Signature;3.8-24V;Combustão;A-8;S;E;G;31;295;0;B;NA;179;NA;NA;NA;6.8;9.3;NA;NA;NA;NA;2.90;NA;D;E;NÃO
Utilitário Esportivo Grande 4x4;JETOUR;T2 I-DM;PRM 4X4;1.5-16V;Plug-in;A-3;S;E;G;3;15;1;A;NA;135;9;NA;NA;10.5;9.3;26.1;22.1;NA;NA;0.84;106;A;A;SIM
Utilitário Esportivo Grande 4x4;MERCEDES-BENZ;GLC300 4M;NA;2.0-16V;Híbrido;A-9;S;E;G;20;104;0;A;NA;134;NA;NA;NA;9.5;11.8;NA;NA;NA;NA;2.11;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;MERCEDES-BENZ;GLC300 4M;CO;2.0-16V;Híbrido;A-9;S;E;G;20;104;0;A;NA;134;NA;NA;NA;9.5;11.8;NA;NA;NA;NA;2.11;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;MERCEDES-BENZ;GLE450D;AMGL;3.0-24V;Híbrido;A-9;S;E;D;13;88;0;A;NA;NA;NA;NA;NA;10.6;13.0;NA;NA;NA;NA;2.32;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;MERCEDES-BENZ;GLE450D;CO AMGL;3.0-24V;Híbrido;A-9;S;E;D;13;88;0;A;NA;NA;NA;NA;NA;10.6;13.0;NA;NA;NA;NA;2.32;NA;C;D;NÃO
Utilitário Esportivo Grande 4x4;MITSUBISHI;Eclipse Cross;HPE-S S-AWC;1.5T-16V;Combustão;CVT;S;E;G;24;149;0;A;NA;125;21;NA;NA;10.2;11.5;NA;NA;NA;NA;2.03;NA;C;C;NÃO
Utilitário Esportivo Grande 4x4;MITSUBISHI;Eclipse Cross;HPE-S BLACK S-AWC;1.5T-16V;Combustão;CVT;S;E;G;24;149;0;A;NA;125;21;NA;NA;10.2;11.5;NA;NA;NA;NA;2.03;NA;C;C;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;GT COUPE;4.0-32V;Combustão;A-8;S;E;G;31;98;3;A;NA;211;NA;NA;NA;5.8;7.9;NA;NA;NA;NA;3.44;NA;E;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;PHEV;3.0-24V;Plug-in;A-8;S;E;G;9;86;1;A;NA;35;0;NA;NA;7.7;8.1;20.2;18.7;NA;NA;1.04;52;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;CP PHE;3.0-24V;Plug-in;A-8;S;E;G;9;86;1;A;NA;35;0;NA;NA;7.7;8.1;20.2;18.7;NA;NA;1.04;52;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;CPH BE;3.0-24V;Plug-in;A-8;S;E;G;9;86;1;A;NA;35;0;NA;NA;7.7;8.1;20.2;18.7;NA;NA;1.04;52;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;PH BE;3.0-24V;Plug-in;A-8;S;E;G;9;86;1;A;NA;35;0;NA;NA;7.7;8.1;20.2;18.7;NA;NA;1.04;52;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;COUPE;3.0-24V;Combustão;A-8;S;E;G;35;84;2;A;NA;183;NA;NA;NA;6.9;8.5;NA;NA;NA;NA;2.98;NA;D;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;V6;3.0-24V;Combustão;A-8;S;E;G;35;84;2;A;NA;183;NA;NA;NA;6.9;8.5;NA;NA;NA;NA;2.98;NA;D;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;T PHEV;4.0-32V;Plug-in;A-8;S;E;G;3;42;1;A;NA;24;2;NA;NA;7.4;8.1;20.1;19.9;NA;NA;1.01;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;TCPHEV;4.0-32V;Plug-in;A-8;S;E;G;3;42;1;A;NA;24;2;NA;NA;7.4;8.1;20.1;19.9;NA;NA;1.01;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;GTP;4.0-32V;Combustão;A-8;S;E;G;20;123;0;A;NA;206;NA;NA;NA;5.9;8.2;NA;NA;NA;NA;3.34;NA;E;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;GTS CP;4.0-32V;Combustão;A-8;S;E;G;20;123;0;A;NA;206;NA;NA;NA;5.9;8.2;NA;NA;NA;NA;3.34;NA;E;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;S;4.0-32V;Combustão;A-8;S;E;G;20;87;1;A;NA;206;NA;NA;NA;5.9;8.2;NA;NA;NA;NA;3.33;NA;E;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;S CP;4.0-32V;Combustão;A-8;S;E;G;20;87;1;A;NA;206;NA;NA;NA;5.9;8.2;NA;NA;NA;NA;3.33;NA;E;E;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;S PHEV;3.0-24V;Plug-in;A-8;S;E;G;5;49;1;A;NA;30;2;NA;NA;7.8;8.4;20.6;21.1;NA;NA;0.98;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;SCPHEV;3.0-24V;Plug-in;A-8;S;E;G;5;49;1;A;NA;30;2;NA;NA;7.8;8.4;20.6;21.1;NA;NA;0.98;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;SCPHBE;3.0-24V;Plug-in;A-8;S;E;G;5;49;1;A;NA;30;2;NA;NA;7.8;8.4;20.6;21.1;NA;NA;0.98;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;SPH BE;3.0-24V;Plug-in;A-8;S;E;G;5;49;1;A;NA;30;2;NA;NA;7.8;8.4;20.6;21.1;NA;NA;0.98;57;A;B;SIM
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;E;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;35.0;29.5;NA;NA;0.63;493;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;E OF;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;35.0;29.5;NA;NA;0.63;493;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;E C;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;35.0;29.5;NA;NA;0.63;493;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;E CO;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;35.0;29.5;NA;NA;0.63;493;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;ET;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;34.3;29.1;NA;NA;0.64;481;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;ET C;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;34.3;29.1;NA;NA;0.64;481;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;ET OF;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;34.3;29.1;NA;NA;0.64;481;A;A;NÃO
Utilitário Esportivo Grande 4x4;PORSCHE;CAYENNE;ET CO;Elétrico;Elétrico;NA;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;34.3;29.1;NA;NA;0.64;481;A;A;NÃO
Utilitário Esportivo Grande 4x4;VOLVO;XC60;INSC EXPRESS;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 CORE;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 INSCRIPT;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 MOMENTUM;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 PLUS;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 POLESTAR;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 R-DESIGN;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 ULT DARK;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 ULTIMATE;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC60;T8 ULTRA;2.0-16V;Plug-in;A;S;E;G;2;57;1;A;NA;32;0;NA;NA;9.5;9.4;24.4;22.5;NA;NA;0.86;48;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;INSC EXPRESS;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 CORE;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 EXCELLEN;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 INSCRIPT;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 MOMENTUM;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 PLUS;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 POLESTAR;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 R-DESIGN;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 ULT DARK;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 ULTIMATE;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 ULTRA;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 AWD PLUS;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 AWD ULT;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;T8 AWD ULTD;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;XC90;AWD ULT BLA;2.0-16V;Plug-in;A;S;E;G;2;58;1;A;NA;34;2;NA;NA;9.4;9.3;24.1;21.9;NA;NA;0.88;47;A;A;SIM
Utilitário Esportivo Grande 4x4;VOLVO;EX40;8 PLUS;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;35.7;33.0;NA;NA;0.59;393;A;A;NÃO
Utilitário Esportivo Grande 4x4;VOLVO;EX40;8 ULTRA;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;35.7;33.0;NA;NA;0.59;393;A;A;NÃO
Utilitário Esportivo Grande 4x4;VOLVO;EX40;PERF BLACK;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;35.7;33.0;NA;NA;0.59;393;A;A;NÃO
Utilitário Esportivo Grande 4x4;VOLVO;EX40;PERF ULTRA;Elétrico;Elétrico;A-1;S;E;E;NA;0;0;A;NA;0;NA;NA;NA;NA;NA;35.7;33.0;NA;NA;0.59;393;A;A;NÃO
Utilitário Esportivo Grande 4x4;ZEEKR;X;Flagship;Elétrico;Elétrico;A;S;E;E;NA;NA;NA;A;NA;NA;NA;NA;NA;NA;NA;36.6;32.2;NA;NA;0.59;304;A;A;NÃO
Fora de Estrada Compacto;JEEP;RENEGADE;WILLYS 4x4;1.3T-16V;Combustão;A-9;S;E;F;34;197;5;B;0;142;NA;6.3;7.4;9.2;10.1;NA;NA;NA;NA;2.28;NA;D;D;NÃO
Fora de Estrada Compacto;JEEP;RENEGADE;WILLYS 4X4T (MY27);1.3T-16V;Combustão;A-9;S;E;F;36;351;7;B;0;144;NA;6.3;7.3;9.1;9.7;NA;NA;NA;NA;2.31;NA;D;D;NÃO
Fora de Estrada Grande;CHEVROLET;TRAILBLAZER;HC D4A;2.8 - 16V;Combustão;A-8;S;E;D;228;26;NA;B;NA;195;NA;NA;NA;9.4;11.6;NA;NA;NA;NA;2.63;NA;D;D;NÃO
Fora de Estrada Grande;CHEVROLET;TRAILBLAZER;LT D4A;2.8 - 16V;Combustão;A-8;S;E;D;228;26;NA;B;NA;195;NA;NA;NA;9.4;11.6;NA;NA;NA;NA;2.63;NA;D;D;NÃO
Fora de Estrada Grande;CHEVROLET;TRAILBLAZER;HC MID;2.8 - 16V;Combustão;A-8;S;E;D;236;21;NA;A;NA;216;NA;NA;NA;8.7;10.2;NA;NA;NA;NA;2.91;NA;E;E;NÃO
Fora de Estrada Grande;DENZA;B5;GS DM;1.5-16V;Plug-in;A-1;S;E;G;8;11;0;A;NA;20;0;NA;NA;8.4;7.9;23.0;20.4;NA;NA;0.93;74;A;A;SIM
Fora de Estrada Grande;FORD;BRONCO SPORT;Badlands;2.0 - 16V;Combustão;A-8;S;E;G;8;91;1;A;NA;146;NA;NA;NA;8.4;10.7;NA;NA;NA;NA;2.37;NA;B;D;NÃO
Fora de Estrada Grande;GWM;HAVAL H9;EXC;2.4- 16V;Combustão;A-9;S;E;D;65;23;NA;A;NA;NA;NA;NA;NA;9.0;10.3;NA;NA;NA;NA;2.83;NA;E;E;NÃO
Fora de Estrada Grande;GWM;HAVAL H9;SELECTION;2.4-16V;Combustão;A-9;S;E;D;65;23;NA;A;NA;NA;NA;NA;NA;9.0;10.3;NA;NA;NA;NA;2.83;NA;E;E;NÃO
Fora de Estrada Grande;GWM;TANK 300;PHEV;2.0 -16V;Plug-in;A-9;S;E;G;73;264;1;B;NA;179;22;NA;NA;7.5;7.7;18.4;18.7;NA;NA;1.09;75;A;B;SIM
